Rollno,QuotaName,AIR,Category,SubCategory,OptionNo,InstituteCode,Institute,Subject,AllottedCategory,AllotedPH,AdmittedRound
1501010697,All India,17184,EW,NO,38,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad,PO BCCL TOWNSHIP KOYLANAGAR DHANBAD, Jharkhand, 826005",MBBS,General-EWS,NO,3
3909080257,All India,17189,OBC,NO,75,902826,"Sundarlal patwa Govt medical College mandsaur,Dean Office, Sunderlal Patwa Government Medical College, Mhow Neemuch Bypass, Mandsaur M.P., Madhya Pradesh, 458001",MBBS,Other Backward Class (OBC-NCL),NO,2
2807280127,All India,17194,General,NO,39,200283,"Thiruvannamalai MC, Thiruvannamalai, TN,District Collectorate, Master Plan Complex, Vengikkal, Thiruvannamalai, Tamil Nadu, 606604",MBBS,Open,NO,3
4416110167,All India,17201,OBC,NO,4,200309,"BURDWAN MEDICAL COLLEGE,BURDWAN,BURDWAN MEDICAL COLLEGE, BABURBAG, POST- RAJBATI, DIST- PURBA BARDHAMAN, PIN- 713104,WEST BENGAL, West Bengal, 713104",MBBS,Other Backward Class (OBC-NCL),NO,3
2305070218,All India,17210,EW,NO,45,200208,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED,VISHNUPURI NANDED MAHARASHTRA 431606, Maharashtra, 431606",MBBS,General-EWS,NO,2
3913070045,All India,17212,EW,NO,60,200208,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED,VISHNUPURI NANDED MAHARASHTRA 431606, Maharashtra, 431606",MBBS,General-EWS,NO,3
2806070234,All India,17215,OBC,NO,34,200559,"Government Medical College, Thiruvallur,BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR, Tamil Nadu, 602001",MBBS,Other Backward Class (OBC-NCL),NO,3
3903290461,All India,17216,General,NO,163,200212,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",MBBS,Open,NO,3
2803060027,All India,17227,OBC,NO,26,200434,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati,SVIMS, ALIPIRI ROAD, TIRUPATI, Andhra Pradesh, 517507",MBBS,Open,NO,2
3923140116,All India,17228,General,NO,22,200174,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG ROAD, KARWAR, Karnataka, 581301",MBBS,Open,NO,3
3604060401,All India,17230,General,NO,7,200444,"RIMS Srikakulam,Balaga Srikakulam, Andhra Pradesh, 532001",MBBS,Open,NO,2
2803040048,All India,17231,General,NO,29,200278,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",MBBS,Open,NO,3
2002010375,All India,17236,General,NO,9,200493,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",MBBS,Open,NO,4
3905090104,Open Seat Quota,17237,OBC,NO,5,200580,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,Open,NO,4
2316080478,All India,17239,General,NO,66,200570,"Autonomous State Medical college Society Hardoi,Gaura Danda, Sitapur Road, Hardoi, Uttar Pradesh, 241001",MBBS,Open,NO,3
2812010400,All India,17244,OBC,NO,25,200426,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",MBBS,Open,NO,3
2811030569,Employees State Insurance Scheme(ESI),17245,General,NO,6,200414,"Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,Open,NO,2
3110190209,Deemed/Paid Seats Quota,17249,General,NO,66,200340,"Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka State India, Karnataka, 576104",MBBS,Open,NO,1
3905410007,All India,17261,OBC,NO,21,902827,"Virendra Kumar Sakhlecha Government Medical College, Neemuch, Madhya Pradesh,Virendra Kumar Sakhlecha Government Medical College, Kanawati, Mhow-Naseerabad, Neemuch, Madhya Pradesh, 458441",MBBS,Open,NO,3
2002060198,All India,17262,EW,NO,93,200171,"Gulbarga Institute of Medical Sciences, Gulbarga,Gulbarga Institute of Medical Sciences, Veeresh Nagar, Sedam Road, Kalaburagi, Karnataka, 585105",MBBS,General-EWS,NO,2
1601010765,All India,17265,OBC,NO,84,200321,"NORTH BENGAL MED.COLL,DARJEELING,Sushruta Nagar, Darjeeling., West Bengal, 734012",MBBS,Other Backward Class (OBC-NCL),NO,3
2809010929,All India,17268,OBC,NO,51,200424,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra Pradesh, 518002",MBBS,Open,NO,3
2811270017,All India,17270,OBC,NO,21,200283,"Thiruvannamalai MC, Thiruvannamalai, TN,District Collectorate, Master Plan Complex, Vengikkal, Thiruvannamalai, Tamil Nadu, 606604",MBBS,Open,NO,3
2809200360,All India,17272,EW,NO,8,200193,"GOVT. MEDICAL COLLEGE, KOTTAYAM,GANDHINAGAR P O KOTTAYAM KERALA 686008, Kerala, 686008",MBBS,General-EWS,NO,2
2001870555,All India,17275,EW,NO,77,200136,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX, BAMBOLIM, GOA, Goa, 403202",MBBS,General-EWS,NO,3
2808270123,All India,17279,General,NO,1,200594,"Government Medical College, Mahabubabad,Government Medical College, Mahabubabad, 551-1-P Mahabubabad Village Mahabubabad, Telangana, 506101",MBBS,Open,NO,3
2310020113,All India,17282,General,NO,165,200471,"Govt Medical College Shahdol,GRAM CHAMPA KUDRI ROAD NEAR NEW BUS STAND SHAHDOL MP, Madhya Pradesh, 484001",MBBS,Open,NO,3
4429030136,Deemed/Paid Seats Quota,17284,General,NO,67,200340,"Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka State India, Karnataka, 576104",MBBS,Open,NO,2
3904110406,All India,17290,OBC,NO,35,200636,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus station road, Porbandar, Gujarat, 360575",MBBS,Open,NO,3
1502030458,All India,17293,General,NO,49,200307,"BANKURA SAMMILANI MED COLL,BANKURA,Principal, Bankura Sammilani Medical College, Lokepur, PO- Kenduadihi, Bankura, Pin- 722102, West Bengal, 722102",MBBS,Open,NO,3
3903490277,All India,17295,OBC,NO,31,200321,"NORTH BENGAL MED.COLL,DARJEELING,Sushruta Nagar, Darjeeling., West Bengal, 734012",MBBS,Other Backward Class (OBC-NCL),NO,3
4410090089,Deemed/Paid Seats Quota,17297,General,NO,107,200340,"Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka State India, Karnataka, 576104",MBBS,Open,NO,2
3923180579,All India,17300,General,NO,23,200227,"SH VASANT RAO NAIK GOVT.M.C.,YAVATMAL,CIVIL LINES YAVATMAL, Maharashtra, 445001",MBBS,Open,NO,2
3115130563,Open Seat Quota,17302,SC,NO,5,200517,"AIIMS, Bibi Nagar, Hyderabad,AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Schedule Caste(SC),NO,1
2802060215,All India,17303,General,NO,17,200426,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",MBBS,Open,NO,3
3923130484,All India,17304,EW,NO,27,200236,"Pt. Raghunath Murmu Med. College, Baripada,Rangamatia , p.o- Sankhabhanga , Via-Laxmiposi, Odisha, 757107",MBBS,General-EWS,NO,1
3923250137,All India,17306,OBC,NO,25,200228,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE,Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule, Maharashtra, 424002",MBBS,Open,NO,3
2310020297,All India,17307,General,NO,141,200685,"Govt. Medical College, Udhampur,Dhar Road near Sallain Tallab opp Head Post Office Udhampur, Jammu And Kashmir, 182101",MBBS,Open,NO,2
3923400118,All India,17311,OBC,NO,13,200228,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE,Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule, Maharashtra, 424002",MBBS,Other Backward Class (OBC-NCL),NO,2
3903020541,All India,17312,General,NO,43,200434,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati,SVIMS, ALIPIRI ROAD, TIRUPATI, Andhra Pradesh, 517507",MBBS,Open,NO,2
2301080119,All India,17313,General,NO,195,200574,"Autonomous State Medical College Society , Mirzapur,MAA VINDHYAVASINI AUTONOMOUS STATE MEDICAL COLLEGE PIPARDARH, VISHUNDERPUR, MIRZAPUR, Uttar Pradesh, 231001",MBBS,Open,NO,2
2803160163,All India,17318,General,NO,20,200278,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",MBBS,Open,NO,3
2808090402,All India,17334,OBC,NO,66,200585,"CHIKKABALLAPURA INSTITUTE OF MEDICAL SCIENCES, KARNATAKA,AROORU VILLAGE,PERESANDRA POST, CHIKKABALLAPUR KARANATAKA, Karnataka, 562104",MBBS,Open,NO,2
2316050232,All India,17335,General,NO,61,200685,"Govt. Medical College, Udhampur,Dhar Road near Sallain Tallab opp Head Post Office Udhampur, Jammu And Kashmir, 182101",MBBS,Open,NO,3
2501090336,Open Seat Quota,17337,SC,NO,6,200518,"AIIMS Jammu,AIIMS, Vijaypur, Jammu, Jammu and Kashmir, Jammu And Kashmir, 184120",MBBS,Schedule Caste(SC),NO,1
3604240097,All India,17338,OBC,NO,37,200565,"Sri Jagannath Medical College & Hospital, Puri,BALIGUALI SAMANGARA PURI PIN 752004 (ODISHA), Odisha, 752004",MBBS,Other Backward Class (OBC-NCL),NO,2
2807020222,All India,17339,General,NO,43,200564,"Government Medical College, Ariyalur ,1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713, Tamil Nadu, 621713",MBBS,Open,NO,3
3903260073,All India,17343,General,NO,11,200553,"Autonomous State Medical College, Siddharthnagar,Autonomous State Medical College Siddharthnagar 71 Ashok Marg Village Mudila Naugarh Uttar Prade, Uttar Pradesh, 272207",MBBS,Open,NO,3
2807150212,All India,17349,General,NO,33,200426,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",MBBS,Open,NO,3
2001680421,Delhi NCR Children/Widows of Personnel of the Armed Forces (CW) IP Quota,17351,EW,NO,2,200495,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi, VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",MBBS,General-EWS,NO,1
3923400173,All India,17352,OBC,NO,43,200480,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",MBBS,Other Backward Class (OBC-NCL),NO,3
3920020246,All India,17353,OBC,NO,61,200229,"SWAMI RAMANAND TiRTH RURAL M.C,AMBAJOGAI,SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517, Maharashtra, 431517",MBBS,Other Backward Class (OBC-NCL),NO,2
3923420163,All India,17354,OBC,NO,43,200480,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",MBBS,Other Backward Class (OBC-NCL),NO,3
3923230149,Open Seat Quota,17356,SC,NO,6,200530,"AIIMS Bilaspur Changar Palasiyan, Himachal Pradesh,All India Institute of Medical Sciences AIIMS Bilaspur Kothipura BILASPUR Himachal Pradesh 174001, Himachal Pradesh, 174001",MBBS,Schedule Caste(SC),NO,1
2812010518,All India,17357,OBC,NO,30,200278,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",MBBS,Open,NO,3
3904180361,All India,17359,OBC,NO,44,200168,"Gadag Institute of Medical Sciences,GADAG INSTITUTE OF MEDICAL SCIENCES GADAG Mallasamudra,Gadag-582103, Karnataka, 582103",MBBS,Open,NO,3
3903160438,Deemed/Paid Seats Quota,17360,General,NO,6,200340,"Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka State India, Karnataka, 576104",MBBS,Open,NO,1
2810080161,All India,17361,OBC,NO,35,200453,"Kakatiya Medical College Warangal,SVP Road, Warangal, Telangana, 506007",MBBS,Other Backward Class (OBC-NCL),NO,2
2809100494,All India,17362,OBC,NO,28,200268,"Govt. Sivgangai M. C. Sivagangai,MANAMADURAI MAIN ROAD, KEELA VANIYANKUDI, SIVAGANGAI, Tamil Nadu, 630561",MBBS,Open,NO,3
2002170025,All India,17365,General,NO,25,903365,"Government Medical college, Haridwar,jagjeetpur Laksar road Haridwar, Uttarakhand, 249408",MBBS,Open,NO,4
1519010015,All India,17372,EW,NO,61,200424,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra Pradesh, 518002",MBBS,Open,NO,3
4201350394,All India,17379,General,NO,9,200457,"Government Medical College, Mahabubangar,Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar, Telangana, 509002",MBBS,Open,NO,2
3923010267,All India,17380,General,NO,71,200440,"Goverment Medical College And Hospital Jalgaon,GOVERNMENT MEDICAL COLLEGE, JILHA PETH, NEAR MAIN POST OFFICE, JALGAON, Maharashtra, 425001",MBBS,Open,NO,3
3923430269,All India,17381,OBC,NO,95,200163,"BIDAR INSTITUTE OF MEDICAL SCI., BIDAR,BIDAR INSTITUTE OF MEDICAL SCIENCES BIDAR UDGIR ROAD BIDAR-585401, Karnataka, 585401",MBBS,Other Backward Class (OBC-NCL),NO,2
1502530060,All India,17393,OBC,NO,52,200104,"GUWAHATI MEDICAL COLLEGE, GUWAHATI,Narakasur Hill top , Bhangagarh, Guwahati, Assam, 781032",MBBS,Other Backward Class (OBC-NCL),NO,3
2001670037,All India,17394,General,NO,74,200434,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati,SVIMS, ALIPIRI ROAD, TIRUPATI, Andhra Pradesh, 517507",MBBS,Open,NO,2
3028020009,All India,17395,General,NO,16,902824,"Autonomous State Medical College, Lalitpur, U.P,Amarpur Galla Mandi Jhansi Road Lalitpur, Uttar Pradesh, 284403",MBBS,Open,NO,2
3918110219,All India,17396,OBC,NO,86,200228,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE,Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule, Maharashtra, 424002",MBBS,Other Backward Class (OBC-NCL),NO,2
2801170132,All India,17397,OBC,NO,32,200270,"GTMC, THIRUVARUR,MASTER PLAN COMPLEX, VILAMAL VILLAGE, THIRUVARUR, Tamil Nadu, 610004",MBBS,Other Backward Class (OBC-NCL),NO,3
2602010931,All India,17399,General,NO,15,200317,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101",MBBS,Open,NO,2
2812030581,All India,17401,General,NO,81,200174,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG ROAD, KARWAR, Karnataka, 581301",MBBS,Open,NO,2
3923100682,All India,17402,OBC,NO,41,200207,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR,In Front of District Civil Court, Solapur., Maharashtra, 413003",MBBS,Other Backward Class (OBC-NCL),NO,3
2807300152,All India,17404,OBC,NO,38,200426,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",MBBS,Other Backward Class (OBC-NCL),NO,2
3902070245,All India,17412,General,NO,118,200549,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE, DEORIA,207 Hospital Road Saket nagar Deoria, Uttar Pradesh, 274001",MBBS,Open,NO,3
2808040309,All India,17416,General,NO,51,200278,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",MBBS,Open,NO,3
4416020438,All India,17419,General,NO,8,200553,"Autonomous State Medical College, Siddharthnagar,Autonomous State Medical College Siddharthnagar 71 Ashok Marg Village Mudila Naugarh Uttar Prade, Uttar Pradesh, 272207",MBBS,Open,NO,3
3903640434,All India,17423,OBC,NO,96,200210,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",MBBS,Other Backward Class (OBC-NCL),NO,2
2808030673,All India,17424,OBC,NO,26,200426,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",MBBS,Other Backward Class (OBC-NCL),NO,3
4201290696,All India,17426,OBC,NO,19,200453,"Kakatiya Medical College Warangal,SVP Road, Warangal, Telangana, 506007",MBBS,Other Backward Class (OBC-NCL),NO,3
2801090430,All India,17432,OBC,NO,28,200278,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",MBBS,Open,NO,3
3903770277,Employees State Insurance Scheme(ESI),17434,OBC,NO,22,200575,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desula MIA Alwar Rajasthan India 301030, Rajasthan, 301030",MBBS,Open,NO,1
2809180178,All India,17435,OBC,NO,24,200267,"Govt. Pudukkottai Medical College Hopt., Pudukkott,MULLUR PUDUKKOTTAI PO PUDUKKOTTAI, Tamil Nadu, 622004",MBBS,Other Backward Class (OBC-NCL),NO,3
4407210034,All India,17436,OBC,NO,38,200109,"ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE, GAYA,SHERGHATIROAD, GAYA, Bihar, 823001",MBBS,Other Backward Class (OBC-NCL),NO,3
2808100112,All India,17439,General,NO,36,200441,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA,GOVERNMENT MEDICAL COLLEGE RIMS PUTLAMPALLI, YSR KADAPA DIST. G.M.C.,KADAPA.,A.P, Andhra Pradesh, 516002",MBBS,Open,NO,2
3923330148,All India,17441,OBC,NO,66,902836,"Government Medical College, Nashik,Civil Hospital Campus Trimbakeshwar Road Nashik 422002, Maharashtra, 422002",MBBS,Open,NO,3
3903830097,All India,17443,OBC,NO,76,200563,"Autonomous State Medical College , Fatehpur,Autonomous State Medical College Village chittaura near Allipur GT road fatehpur, Uttar Pradesh, 212601",MBBS,Other Backward Class (OBC-NCL),NO,2
2805080095,All India,17449,General,NO,20,200175,"Kodagu Institute of Medical Sciences, Kodagu,Kodagu Institute of Medical Sciences, Madikeri., Karnataka, 571201",MBBS,Open,NO,3
3905430257,All India,17453,EW,NO,54,200228,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE,Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule, Maharashtra, 424002",MBBS,General-EWS,NO,2
2001070588,All India,17459,General,NO,54,200211,"GOVERNMENT MEDICAL COLLEGE, LATUR,Government Medical College, Latur, Behind Old Railway Station, Near Marwadi Rajasthan Vidyalaya, Lat, Maharashtra, 413512",MBBS,Open,NO,3
2808280039,All India,17461,General,NO,25,200283,"Thiruvannamalai MC, Thiruvannamalai, TN,District Collectorate, Master Plan Complex, Vengikkal, Thiruvannamalai, Tamil Nadu, 606604",MBBS,Open,NO,3
2001760222,All India,17464,OBC,NO,54,200589,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JAJHAT SABAILA SINGHESHWAR ROAD DISTRICT MADHEPURA, Bihar, 852128",MBBS,Other Backward Class (OBC-NCL),NO,2
3903700302,All India,17470,OBC,NO,73,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad,PO BCCL TOWNSHIP KOYLANAGAR DHANBAD, Jharkhand, 826005",MBBS,Other Backward Class (OBC-NCL),NO,3
3904030043,All India,17471,EW,NO,30,200225,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Rajarshee Chhatrapati Shahu Maharaj Government Medical College, R. K. Nagar Road, Shenda Park, Kol, Maharashtra, 416012",MBBS,General-EWS,NO,3
3903120693,Open Seat Quota,17472,ST,NO,4,200507,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Schedule Tribe(ST),NO,1
3902050471,All India,17475,OBC,NO,58,200490,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI BASTI, Uttar Pradesh, 272124",MBBS,Other Backward Class (OBC-NCL),NO,3
3903520449,All India,17476,OBC,NO,33,902866,"Government Medical College, Banswara, Rajasthan,MADARESHWAR, RATLAM ROAD BANSWARA, Rajasthan, 327001",MBBS,Other Backward Class (OBC-NCL),NO,3
3923100501,All India,17480,General,NO,60,200446,"ACSR Govt Medical College, Nellore,OPP. TO AC SUBBA REDDY STADIUM DARGAMITTA NELLORE SPSR NELLORE DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 524004",MBBS,Open,NO,3
2810020067,All India,17482,OBC,NO,32,200564,"Government Medical College, Ariyalur ,1 COLLEGE ROAD GOVERNMENT MEDICAL COLLEGE ARIYALUR TAMIL NADU PIN 621713, Tamil Nadu, 621713",MBBS,Open,NO,3
3904100151,All India,17487,OBC,NO,47,902816,"Autonomous State Medical College, Kanpur Dehat, Uttar Pradesh,Kumbhi, Akabarpur, Kanpur Dehat U.P., Uttar Pradesh, 209101",MBBS,Other Backward Class (OBC-NCL),NO,2
2808360054,All India,17489,OBC,NO,47,200426,"Sri Venkateswara Medical College, Tirupati,NEAR VIVEKANDANDA CIRCLE, ALIPIRI ROAD TIRUPATI, Andhra Pradesh, 517507",MBBS,Other Backward Class (OBC-NCL),NO,2
3903560026,All India,17491,EW,NO,56,200480,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",MBBS,General-EWS,NO,3
2314010323,Employees State Insurance Scheme(ESI),17492,EW,NO,15,200409,"ESIC Medical College, Faridabad,NH 3 NIT FARIDABAD, Haryana, 121001",MBBS,General-EWS,NO,1
3923190004,All India,17495,OBC,NO,128,200207,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR,In Front of District Civil Court, Solapur., Maharashtra, 413003",MBBS,Other Backward Class (OBC-NCL),NO,3
3923120615,All India,17497,OBC,NO,79,200120,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, BILASP,GOND PARA, SADAR BAZAAR BILASPUR - 495001 (CG), Chhattisgarh, 495001",MBBS,Other Backward Class (OBC-NCL),NO,3
3923040497,All India,17498,OBC,NO,67,200210,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",MBBS,Other Backward Class (OBC-NCL),NO,2
2808040496,All India,17500,General,NO,31,200164,"C. Institute of Medical Sciences, Chamarajanagar,SY NO.124, YEDAPURA VILLAGE , KASABA HOBLI, CHAMARAJANAGARA TALUK AND DISTRICT, Karnataka, 571313",MBBS,Open,NO,2
3923250395,Employees State Insurance Scheme(ESI),17501,OBC,NO,44,200409,"ESIC Medical College, Faridabad,NH 3 NIT FARIDABAD, Haryana, 121001",MBBS,Other Backward Class (OBC-NCL),NO,1
3923230246,All India,17502,OBC,NO,38,200640,"GOVERNMENT MEDICAL COLLEGE, RAJOURI,Government Medical College, Kheora, Mehra, Rajouri, Jammu and Kashmir., Jammu And Kashmir, 185131",MBBS,Open,NO,2
3903450322,All India,17503,General,NO,97,200212,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist sangli, Maharashtra, 416410",MBBS,Open,NO,3
4410090503,All India,17506,EW,NO,55,200321,"NORTH BENGAL MED.COLL,DARJEELING,Sushruta Nagar, Darjeeling., West Bengal, 734012",MBBS,General-EWS,NO,3
2001030002,All India,17507,OBC,NO,5,200677,"GOVERNMENT MEDICAL COLLEGE PURNEA,govt.mcpurnea@gmail.com, Bihar, 854301",MBBS,Open,NO,2
2814080057,All India,17511,General,NO,41,200164,"C. Institute of Medical Sciences, Chamarajanagar,SY NO.124, YEDAPURA VILLAGE , KASABA HOBLI, CHAMARAJANAGARA TALUK AND DISTRICT, Karnataka, 571313",MBBS,Open,NO,2
3925030254,All India,17512,OBC,NO,127,200122,"Government Medical College, Rajnandgaon,Bharat Ratna Late Shri Atal Bihari Vajpayee Memorial Medical College, Pendri, Rajnandgaon. Chhattisg, Chhattisgarh, 491441",MBBS,Open,NO,2
